x,xdot,theta,thetadot,x,xdot,theta,thetadot,x.1,xdot.1,theta.1,thetadot.1,x.1.1,xdot.1.1,theta.1.1,thetadot.1.1,x.1.1.1,xdot.1.1.1,theta.1.1.1,thetadot.1.1.1,x.1.1.1.1,xdot.1.1.1.1,theta.1.1.1.1,thetadot.1.1.1.1,x.1.1.1.1.1,xdot.1.1.1.1.1,theta.1.1.1.1.1,thetadot.1.1.1.1.1,x.1.1.1.1.1.1,xdot.1.1.1.1.1.1,theta.1.1.1.1.1.1,thetadot.1.1.1.1.1.1,x.1.1.1.1.1.1.1,xdot.1.1.1.1.1.1.1,theta.1.1.1.1.1.1.1,thetadot.1.1.1.1.1.1.1,x.1.1.1.1.1.1.1.1,xdot.1.1.1.1.1.1.1.1,theta.1.1.1.1.1.1.1.1,thetadot.1.1.1.1.1.1.1.1
-4.0,-0.039240982261285855,-0.0371673846209141,-0.024724051082548517,-4.0,-0.010150153702378796,-0.0029656720186927443,0.02874766784202896,-4.0,0.018818872829736155,0.033715939741201795,0.007143449018101711,-4.0,0.04228646625003527,0.0400700696861233,-0.03368110991444248,-4.0,-0.028860743894196007,0.0301243581714368,-0.014780370373569753,-4.0,-0.025826689212138692,-0.017830477726823314,0.01428547900932506,-4.0,0.0014438875157696265,0.004406625769798035,-0.01726905062224389,-4.0,0.01852781169451889,0.02361967650357308,-0.01585287107341632,-4.0,0.047374280171564614,0.037901541266249617,-0.049451552947806746,-4.0,-0.006644610664672021,-0.01991505290251996,-0.023837916199445787
-4.000784819645226,-0.23381075382877065,-0.03766186564256507,0.2560043479312676,-4.0002030030740485,-0.2052294499423529,-0.0023907186618521647,0.3204934190849296,-3.9996236225434045,0.21344147400668745,0.03385880872156384,-0.2747139300404744,-3.9991542706749987,0.2368115719936765,0.03939644748783445,-0.3134571029774009,-4.000577214877884,-0.22440147462772544,0.0298287507639654,0.28725287110291897,-4.000516533784243,-0.22068845046891428,-0.017544768146636813,0.3012897757332962,-3.999971122249685,-0.19374098173820206,0.004061244757353157,0.2768009544205594,-3.9996294437661097,0.21330320447264767,0.02330261908210475,-0.3009909274961305,-3.9990525143965687,0.24193283804691154,0.03691251020729349,-0.3299394129701525,-4.000132892213292,-0.20147538415322214,-0.02039181122650888,0.2624956536368405
-4.005461034721801,-0.4283753132668789,-0.03254177868393972,0.5365742603265771,-4.004307592072895,-0.010073533640759191,0.004019149719846426,0.027057510580561328,-3.995354793063272,0.4080643842743957,0.028364530120754336,-0.5565283840164921,-3.9944180392351263,0.4313507986872623,0.03312730542828643,-0.5934599573445682,-4.005065244370439,-0.02971732768600097,0.03557380818602378,0.004124909170701407,-4.004930302793621,-0.41555600076452004,-0.011518972631970888,0.5883882171867889,-4.003845941884449,0.0013227940931870574,0.009597263845764346,-0.01459829365957771,-3.9953633796766566,0.01785700417625546,0.01728280053218214,-0.0010508706816396152,-3.9942138576356303,0.4365104198820533,0.030313721947890438,-0.6107571557199091,-4.004162399896358,-0.3963004117534243,-0.015141898153772062,0.5486776601472866
-4.014028540987138,-0.2328112817761992,-0.021810293477408177,0.23381792687980196,-4.00450906274571,-0.2052528911629869,0.0045602999314576535,0.321005809071716,-3.987193505377784,0.2125559384368441,0.017233962440424497,-0.2550456253960752,-3.9857910232613807,0.2357811798325759,0.021258106281395062,-0.2905288340884773,-4.005659590924159,0.16487686267884274,0.035656306369437805,-0.2771252084115109,-4.013241422808911,-0.22027465161899792,0.0002487917117648935,0.2920991236244654,-4.003819486002585,-0.19393546957116628,0.009305297972572792,0.2810971656373488,-3.9950062395931316,0.21272688551384708,0.017261783118549347,-0.2882311483437969,-3.9854836492379886,0.24097816528141,0.01809857883349225,-0.3086826532548824,-4.012088408131426,-0.5912064166946729,-0.0041683449508263335,0.8365516046434566
-4.018684766622663,-0.4276149245075693,-0.017133934939812138,0.5195421763600622,-4.0086141205689705,-0.010196178771862574,0.010980416112891972,0.029764506361190768,-3.982942386609047,0.4074276373834321,0.012133049932502991,-0.5422432316892316,-3.9810753996647286,0.4305936602049588,0.015447529599625516,-0.5764321167491819,-4.002362053670582,-0.030735158315704475,0.030113802201207587,0.026587054003718302,-4.017646915841291,-0.4154001492822178,0.006090774184254202,0.584860505823491,-4.007698195394008,0.001052519722292894,0.014927241285319769,-0.00863643747257098,-3.9907517018828553,0.017363082270924483,0.01149716015167341,0.00984561052407218,-3.9806640859323608,0.43583762561809897,0.011924925768394604,-0.5956032824611229,-4.0239125364653185,-0.3960277800682951,0.0125626871420428,0.5425607032696989
-4.027237065112814,-0.23225600358207163,-0.006743091412610895,0.221509677407283,-4.008818044144407,0.18476659943561904,0.011575706240115788,-0.2594338537317934,-3.9747938338613777,0.2121372813778936,0.0012881852987183615,-0.24576222990725785,-3.9724635264606296,0.23525862183589896,0.003918887264641879,-0.2789231244581929,-4.0029767568368975,0.16394228495673688,0.030645543281281964,-0.2564445949883533,-4.025954918826935,-0.2203640433338737,0.017787984300724022,0.2941024499410765,-4.007677144999562,-0.1942802926094327,0.014754512535868347,0.2887185841767669,-3.990404440237437,0.21231827747249551,0.011694072362154851,-0.2791877643045215,-3.9719473334199984,0.2405508286303972,1.286011917214086e-05,-0.2991880695504659,-4.0318330920666865,-0.2010846204620053,0.023413901207436773,0.25386237103623605
-4.031882185184456,-0.42728092588002664,-0.002312897864465235,0.5120579562952844,-4.005122712155695,-0.01051867480829366,0.00638702916547992,0.03687761375695386,-3.97055108823382,0.016996955318111573,-0.003627059299426795,0.04732674269050796,-3.967758354023912,0.04008098538492128,-0.0016595752245219784,0.014993232021511316,-3.9996979111377615,-0.03160349381877195,0.025516651381514887,0.045744728474333696,-4.030362199693612,-0.025500154080770717,0.02367003329954555,0.0070822494533326905,-4.01156275085175,0.0006281834263073827,0.020528884219403687,0.0007253618895474158,-3.986158074687987,0.017031474671891308,0.006110317076064422,0.017160389742551074,-3.967136316847391,0.04542869410339498,-0.0059709012718371784,-0.006501086909128373,-4.0358547844759265,-0.006304675921255136,0.02849114862816149,-0.0313444060656245
-4.040427803702056,-0.23212647248479815,0.007928261261440453,0.21864706781976245,-4.00533308565186,0.18451110588768915,0.007124581440618998,-0.2537833164453817,-3.970211149127458,0.2121707276200415,-0.002680524445616636,-0.24649834314536626,-3.9669567343162133,0.23522669760721385,-0.0013597105840917527,-0.278212848102795,-4.000329981014136,0.16314344618175314,0.02643154595100156,-0.23877950550757585,-4.030872202775226,0.16927447878715482,0.02381167828861221,-0.2780395188236457,-4.011550187183223,0.1954497963106689,0.02054339145719464,-0.28541041306057763,-3.985817445194549,0.21206526613294133,0.0064535248709154435,-0.2735884140916918,-3.966227742965323,-0.1496071191597017,-0.006100923010019746,0.2842919834446578,-4.035980877994351,0.1883973575278101,0.02786426050684901,-0.31490366338342896
-4.045070333151752,-0.42736085410816205,0.012301202617835703,0.5138203207613723,-4.001642863534107,-0.010711846058831824,0.002048915111711364,0.041138288640896914,-3.9659677345750564,0.017087162524222543,-0.007610491308523958,0.04533787996824884,-3.9622522003640688,0.04012417031865148,-0.006923967546147653,0.014040917510497963,-3.9970671120905017,0.3578780246394529,0.021655955840850043,-0.5230093743459978,-4.027486713199484,-0.026178934614234758,0.01825088791213929,0.022057461104907472,-4.007641191257012,4.097163263841464e-05,0.01483518319598308,0.013680306975316414,-3.9815761398718905,0.016851830645475047,0.000981756589081607,0.02112296461828883,-3.969219885348517,0.04560131334904642,-0.00041508334112658885,-0.010308876145119385,-4.0322129308437935,-0.00711020164781062,0.021566187239180426,-0.013565131250422635
-4.053617550233915,-0.6226538742054302,0.022577609033063148,0.8103541498036697,-4.0018571004552825,-0.20586311830886214,0.002871680884529301,0.3344669631959717,-3.965625991324573,0.2123174124768427,-0.006703733709158983,-0.2497364771070963,-3.961449716957696,0.2353447320563488,-0.006643149195937693,-0.2808185359679031,-3.9899095515977128,0.16245807613929902,0.011195768353930087,-0.223581831632992,-4.028010291891769,0.16867659029941862,0.018692037134237442,-0.26481168541268146,-4.007640371824358,0.19494706007733906,0.01510878933548941,-0.2742852708158841,-3.981239103258982,0.21195968871514675,0.0014042158814473833,-0.2712500450549604,-3.968307859081536,0.2407292149674333,-0.0006212608640289766,-0.3031227378569357,-4.0323551348767515,0.18769593008600868,0.02129488461417197,-0.2993664106048045
-4.066070627718024,-0.4278484103803347,0.03878469202913654,0.5248576803708085,-4.00597436282146,-0.010782155268172305,0.009561020148448736,0.042690998212616287,-3.961379643075036,0.01729183312102053,-0.01169846325130091,0.04082443565893862,-3.9567428223165693,0.04031816918039394,-0.012259519915295756,0.009761781770531495,-3.986660390074927,-0.03282208840670478,0.006724131721270246,0.07261154443307287,-4.02463676008578,-0.02670709645298791,0.013395803425983812,0.033707785958116084,-4.003741430622812,-0.000387168976656721,0.009623083919171728,0.02312444595214852,-3.9769999094846784,0.01681772796385986,-0.004020785019651825,0.02187544681654463,-3.9634932747821874,0.045616123354565136,-0.00668371562116769,-0.010635807600033909,-4.02860121627503,-0.007722983666479387,0.015307556402075885,-4.4277322880426066e-05
-4.074627595925631,-0.23329311316291632,0.04928184563655271,0.2446440431419486,-4.006190005926824,0.18420139812753056,0.010414840112701062,-0.24696006684584065,-3.9610338064126163,-0.17766042723695966,-0.010881974538122138,0.3297935466721252,-3.9559364589329613,-0.15462583759688242,-0.012064284279885124,0.29855160918780704,-3.987316831843061,0.16220282121955584,0.008176362609931705,-0.21794232681784648,-4.02517090201484,0.16822021787020658,0.014069959145146131,-0.25471870307739275,-4.003749174002345,0.19459546553822696,0.010085572838214698,-0.2665068208262933,-3.9766635549254006,-0.17824633106712187,-0.003583276083320933,0.3132870625971909,-3.962580952315096,-0.14940933972646964,-0.0068964317731683685,0.27993085514228944,-4.02875567594836,-0.2030610844535892,0.015306670855618276,0.297428791449158
-4.079293458188889,-0.03890843157793239,0.05417472649939168,-0.03209597581121565,-4.002505977964273,-0.011067736903986576,0.005475638775784249,0.04898965801341948,-3.9645870149573534,0.0176147284966032,-0.004286103604679635,0.03369891850593665,-3.9590289756848978,0.04066598753922071,-0.006093252096128985,0.0020883757841391733,-3.9840727754186704,-0.033035051868687486,0.0038175160735747743,0.07730851752808382,-4.021806497657436,-0.02709977088405593,0.00897558508359828,0.04236871233255873,-3.9998572646915806,-0.000668965621404366,0.004755436421688832,0.029340037640690375,-3.980228481546743,0.016926482655247016,0.002682465168622885,0.01947624059235875,-3.9655691391096255,0.04581030668817099,-0.00129781467032258,-0.01491918577893675,-4.032816897637432,-0.008160639008285397,0.02125524668460144,0.009612356148182122
-4.080071626820448,0.15539646253481199,0.05353280698316737,-0.30720614249636724,-4.002727332702353,0.1839752721420007,0.006455431936052638,-0.2419606398856348,-3.964234720387424,0.2127978808498122,-0.003612125234560901,-0.2603332313935524,-3.9582156559341137,0.23587479241198905,-0.006051484580446201,-0.2925108008293655,-3.984733476456044,0.16203196536649014,0.00536368642413645,-0.21416752923122934,-4.022348493075117,-0.22234927158687035,0.009822959330249455,0.33786995290966665,-3.999870644004009,0.19438446795097086,0.0053422371745026394,-0.2618387114561549,-3.9798899518936377,0.2120098618630756,0.00307198998047006,-0.27235913159692965,-3.964652932975862,0.2409508461168529,-0.0015961983859013149,-0.3080113058181959,-4.032980110417597,0.1866501356055468,0.021447493807565075,-0.2762892267455089
-4.076963697569752,0.34971635950205626,0.047388684133240024,-0.5825373027014324,-3.9990478272595134,-0.01123829289410469,0.0016162191383399425,0.05275149020439618,-3.959978762770427,0.017727679738049368,-0.00881878986243195,0.03120819889019388,-3.9534981600858745,0.04083964366905457,-0.011901700597033507,-0.0017425600149573173,-3.9814928371487146,-0.033166256572102204,0.0010803358395118636,0.08020250817177392,-4.026795478506855,-0.027368469509421928,0.016580358388442788,0.04830076363074692,-3.995982954644989,-0.0008133323644688437,0.00010546294537954175,0.03252442115005433,-3.975649754656376,0.01684421117471829,-0.0023751926514685327,0.021291126718798736,-3.9598339160535247,0.04585167531179521,-0.007756424502265232,-0.015832204549170892,-4.029247107705486,-0.008771136074579106,0.015921709272654898,0.023080343523801058
-4.069969370379711,0.1539636272053855,0.03573793807921137,-0.275310783009498,-3.999272593117395,0.1838604465159532,0.002671248942427866,-0.23942106846849956,-3.959624209175666,-0.1772667024665908,-0.008194625884628071,0.3210957079685987,-3.952681367212493,-0.15410961541109733,-0.011936551797332657,0.28716160049016065,-3.9821561622801567,0.16194019118027875,0.0026843860029473424,-0.21213937399649446,-4.027342847897043,0.1675118567149462,0.017546373661057726,-0.23910514394074744,-3.995999221292279,-0.19593679580930232,0.0007559513683806282,0.325240620795503,-3.9753128704328815,0.21200014439482545,-0.0019493701170925574,-0.2721402533596728,-3.958916882547289,-0.14915818535082992,-0.00807306859324865,0.2743934213955174,-4.029422530426977,0.1861189067170003,0.01638331614313092,-0.26453688309966605
-4.0668900978356035,-0.04164950690326161,0.03023172241902141,0.02842627760020716,-3.995595384187076,-0.011299562856927459,-0.0021171724269421245,0.05410324741296857,-3.9631695432249976,0.017970982859945472,-0.001772711725256096,0.025839819812718656,-3.9557635595207152,0.04118051099762307,-0.006193319787529444,-0.009261983374948879,-3.978917358456552,-0.0332200371183084,-0.0015584014769825481,0.08138912225610895,-4.023992610762744,-0.027856304207217047,0.01276427078224278,0.05906035599480281,-3.999917957208465,-0.0008256161777422112,0.007260763784290688,0.03279618465333245,-3.9710728675449856,0.016906063321295628,-0.007392175184286014,0.019927197774801952,-3.9619000462543057,0.04607801641815537,-0.0025852001653383022,-0.020824794387486467,-4.025700152292639,-0.009233008338119908,0.011092578481137596,0.03326814358213165
-4.067723087973668,0.15302615018042195,0.030800247971025554,-0.2545670017391854,-3.995821375444215,0.1838526815703018,-0.0010351074786827533,-0.2392469113910201,-3.962810123567799,0.21311831127974765,-0.0012559153290017232,-0.2674018898524994,-3.954939949300763,-0.15385207436598775,-0.006378559455028421,0.28146045963183663,-3.979581759198917,0.16192421907362842,6.938096813963093e-05,-0.21178507643292327,-4.024549736846889,0.16708032820595894,0.013945477902138835,-0.2295681789665825,-3.99993446953202,0.19419146408396906,0.007916687477357336,-0.2575870791927425,-3.97073474627856,-0.1781091002873999,-0.006993631228789975,0.31026867116946666,-3.960978485925944,-0.14900676510678398,-0.003001696053088032,0.2710413520467358,-4.0258848124594,0.1857281288751,0.01175794135278023,-0.25589441943958
-4.06466256497006,-0.04252172593181369,0.025708907936241848,0.04766953403390822,-3.992144321812809,-0.011254467211163438,-0.005820045706503154,0.053109333451504204,-3.958547757342204,0.01801430661039119,-0.006603953126051712,0.024884647335335963,-3.9580169907880816,0.041360278123555166,-0.0007493502623916884,-0.01322739607572293,-3.976343274817444,-0.033198724065732044,-0.004166320560518835,0.0809197355762839,-4.02120813028277,-0.028238099449638895,0.009354114322807184,0.06748081198006227,-3.99605064025034,-0.0010426115068185582,0.002764945893502485,0.03758233898081365,-3.974296928284309,0.017111791086943162,-0.0007882578054006418,0.015388384577491697,-3.963958621228078,0.04615789076412189,0.0024191309878466845,-0.02258681022358511,-4.0221702498818965,-0.009559706351679105,0.00664005296398863,0.0404738399533483
-4.065512999488696,0.1522223252097194,0.026662298616920013,-0.2367924248942636,-3.992369411157032,-0.20629248496083125,-0.00475785903747307,0.3439503214300844,-3.958187471209997,-0.17701231865282208,-0.006106260179344993,0.3154766579921973,-3.9571897852256113,-0.1537509184319368,-0.001013898183906147,0.2792190076310136,-3.97700724929876,-0.22826070370886026,-0.0025479258489931565,0.3722852708959377,-4.0217728922717635,0.16674850111717127,0.01070373056240843,-0.22223622354196315,-3.996071492480477,0.1940395812287208,0.003516592673118758,-0.254226938524605,-3.9739546924625686,-0.1779988466782458,-0.0004804901138508077,0.3078225025304416,-3.963035463412796,0.2412450659064909,0.0019673947833749824,-0.3145054928547285,-4.022361444008931,0.18546640103381626,0.007449529763055595,-0.2501067108523021
