x,xdot,theta,thetadot,x,xdot,theta,thetadot,x.1,xdot.1,theta.1,thetadot.1,x.1.1,xdot.1.1,theta.1.1,thetadot.1.1,x.1.1.1,xdot.1.1.1,theta.1.1.1,thetadot.1.1.1,x.1.1.1.1,xdot.1.1.1.1,theta.1.1.1.1,thetadot.1.1.1.1
-3.988547622939195,0.1627919737439261,0.02600896926003894,-0.10611185631971937,-3.979170960023096,0.18545140551639572,0.02042529974503173,-0.13481274899122736,-4.029729925442538,0.2312043567519308,0.02905851431895413,-0.21676471073329734,-4.039287410368738,0.2087884931105041,0.024454996030442915,-0.21118933818196955,-4.0236981592218655,0.17097983294871275,0.03288605495796956,-0.13049014227619582,-4.011457117676701,0.16248438967016754,0.03393494864380615,-0.11874730090165507
-3.9852917834643162,-0.03269285644485745,0.023886732133644555,0.19466199022877295,-3.975461931912768,-0.009957066517634313,0.017729044765207192,0.16424343951012746,-4.0251058383075,0.035679307498826716,0.024723220104288183,0.08494104719918733,-4.035111640506528,0.013325576940972972,0.020231209266803524,0.0891064206763647,-4.020278562562892,-0.02459739508297193,0.03027625211244565,0.1723838350892617,-4.008207429883299,-0.033106923483820605,0.03156000262577305,0.184445715796952
-3.985945640593213,0.16207940726870682,0.027779971938220013,-0.09039102858855186,-3.975661073243121,0.18490666290646407,0.021013913555409738,-0.12279415268665494,-4.024392252157523,0.23043830127279485,0.026422041048271932,-0.19984027873573226,-4.034845128967707,0.2081517848466516,0.022013337680330817,-0.1971255163998488,-4.020770510464551,0.1700784399668719,0.033723928814230884,-0.11059623199737888,-4.008869568352976,0.16154957696021294,0.03524891694171209,-0.09811653306094092
-3.982704052447839,-0.033429485926520314,0.025972151366448974,0.21092542018749766,-3.971962939984992,-0.010509947578139887,0.01855803050167664,0.17644368160668086,-4.0197834861320665,0.03494860872430261,0.022425235473557285,0.10105908522221464,-4.0306820932707765,0.01272199495423068,0.01807082735233384,0.10241954283917863,-4.017368941665214,-0.025510122577875216,0.0315120041742833,0.1925327507972692,-4.005638576813772,-0.03405936953618988,0.03328658628049327,0.2054756601978008
-3.9833726421663695,0.16131167151786788,0.030190659770198927,-0.07345284507370275,-3.9721731389365535,0.1843415693595918,0.022086904133810252,-0.1103275172305198,-4.019084513957582,0.2297421138863115,0.024446417178001573,-0.18446523899915235,-4.030427653371691,0.2075803699177116,0.02011921820911741,-0.18450776285966125,-4.017879144116772,0.1691472000140535,0.035362659190228685,-0.0900452770964606,-4.0063197642044965,0.16057115326429436,0.03739609948444928,-0.07652395215851948
-3.980146408736012,-0.03422979864528944,0.028721602868724872,0.22860040246441876,-3.9684863075493615,-0.011089800330528836,0.019880353789199855,0.18924105892074244,-4.014489671679855,0.03427906208325268,0.020757112398018533,0.11582826331398688,-4.026276045973336,0.012176412439332844,0.016429062951924187,0.11445350432709213,-4.01449620011649,-0.02646330996318183,0.03356175364829947,0.21358150126590747,-4.003108341139209,-0.035066389615456856,0.03586562044127889,0.2277190822649948
-3.980831004708918,0.1604701843705941,0.03329361091801325,-0.054886129560220875,-3.968708103555973,0.18374217355394404,0.023665174967614708,-0.09710471243649,-4.01380409043819,0.22909754210485844,0.023073677664298263,-0.17023435186516025,-4.026032517724552,0.20705915065314787,0.01871813303846603,-0.1730012254569996,-4.015025466315754,0.1681631364485405,0.03783338367361762,-0.06832846133409333,-4.003809668931519,0.15952514358658715,0.04042000208657878,-0.05343827219175712
-3.977621601021506,0.35509932710165537,0.032195888326808836,-0.3368815406012979,-3.9650332600848937,-0.01171081863132567,0.02172308071888491,0.20294959551754926,-4.009222139596091,0.03365306264678672,0.01966899062699506,0.12963738991355386,-4.021891334711489,0.01167437167920965,0.01525810852932604,0.1255274117633251,-4.0116622035867815,0.3627228241800883,0.03646681444693575,-0.3488387919353217,-4.000619166059788,0.3540449154461717,0.03935123664274364,-0.3330993659939742
-3.970519614479473,0.15953435078002504,0.025458257514782878,-0.03422214538977597,-3.96526747645752,0.1830938373773912,0.025782072629235896,-0.08280236265668632,-4.008549078343156,0.2284878124009986,0.022261738425266138,-0.15677589447402135,-4.021657847277903,0.2065744479660509,0.017768656764592543,-0.16230296248026355,-4.004407747103181,0.16710170379113562,0.029490038608229317,-0.04488332927586797,-3.9935382677508633,0.1583856089629204,0.03268924932286416,-0.02827133575174268
-3.9673289274638726,-0.03594325403255533,0.024773814606987358,0.2663831660621926,-3.961605599709973,-0.012388024542247687,0.02412602537610217,0.2179020704189052,-4.0039793220951365,0.03305432022132207,0.01912622053578571,0.14284611687914928,-4.017526358318583,0.011202691437881579,0.014522597514987272,0.13593212089692308,-4.001065713027358,-0.028430435772819618,0.028592372022711962,0.2569561688365253,-3.9903705555716047,0.3530238946907612,0.032123822607829304,-0.3104638595160531
-3.9680477925445237,0.15881652021102574,0.03010147792823121,-0.01838409422857029,-3.961853360200817,0.18238088227880198,0.028484066784480275,-0.06707390442168559,-4.00331823569071,0.22789720639122585,0.02198314287336869,-0.14374199105023885,-4.017302304489825,0.20611365074661064,0.01724123993292573,-0.15213399412468406,-4.001634321742814,0.16627188031007833,0.033731495399442465,-0.026572921047411324,-3.983310077677789,0.1574593396000952,0.02591454541750824,-0.007825592439076545
-3.964871462140303,0.35349413962394716,0.0297337960436598,-0.30141973734344996,-3.958205742555241,-0.013137622107301156,0.027142588696046563,0.2344580691864733,-3.9987602915628853,0.03246743874886185,0.01910830305236392,0.15579435439694805,-4.013180031474893,0.010749122111405413,0.01419856005043205,0.1459379177225862,-3.998308884136612,0.3608942655464399,0.03320003697849424,-0.30842525249828096,-3.980160890885789,0.3522002390395069,0.025758033568726708,-0.29222083778201136
-3.957801579347824,0.15796129402086045,0.0237054012967908,0.0004903358737466945,-3.9584684949973874,0.1815862170272161,0.031831750079776025,-0.04954116210819348,-3.9981109427879082,0.22731066317542706,0.02222419014030288,-0.130799627706505,-4.0129650490326645,0.20566489254209905,0.017117318404883772,-0.14223203088673947,-3.9910909988256833,0.165315375621191,0.02703153192852862,-0.005459566436347429,-3.9731168861049975,0.15672067682573912,0.019913616813086482,0.008473263369741302
-3.9546423534674067,0.3527353952272747,0.023715208014265736,-0.2846199951143277,-3.954836770656843,0.3762376121153409,0.030840926837612158,-0.3320133886653789,-3.9935647295243997,0.031877522213836364,0.01960819758617277,0.16881106529910322,-4.008851751181823,0.010302027713686657,0.01427267778714898,0.15580158189429633,-3.9877846913132595,0.36003943611614136,0.02692234059980167,-0.28949264690800985,-3.9699824725684825,0.35155146206327625,0.020083082080481308,-0.2778607545704345
-3.9475876455628613,0.15728337656828154,0.018022808111979184,0.015447211078162493,-3.947312018414536,0.18069055875468096,0.02420065906430457,-0.02976650021879668,-3.992927179080124,0.22671339980049715,0.022984418892154843,-0.11762212911385235,-4.008645710627548,0.20521674852335872,0.01738870942503491,-0.1323446955607045,-3.980583902590937,0.16454413223287254,0.02113248766164148,0.01155825426931112,-3.9629514433272166,0.15614884606203655,0.014525866989072616,0.021088091822143003
-3.9444419780314957,0.3521422837132579,0.018331752333542433,-0.271495261402067,-3.943698207239443,-0.01476993427863871,0.02360532905992864,0.2704526860093956,-3.988392911084113,0.0312697981845714,0.0206319763098778,0.1822226636926989,-4.004541375657082,0.009850087092606373,0.01474181551382082,0.16577301629055075,-3.9772930199462793,0.3593567407381406,0.02136365274702769,-0.27438292210774,-3.959828466405976,-0.0391783762813594,0.014947628825515475,0.3183184699417442
-3.9373991323572306,0.1567636091089577,0.012901847105501093,0.02691274199947491,-3.9439936059250162,0.18000735215342034,0.029014382780116556,-0.014692526044984666,-3.9877675151204217,0.2260905417032373,0.024276429583731773,-0.1038808848505916,-4.00434437391523,0.20475794584191911,0.01805727583963184,-0.12222306743135965,-3.970105885131516,0.1639365908933854,0.015875994304872895,0.024960848201316558,-3.960612033931604,0.1557275273811718,0.02131399822435036,0.030386714172016323
-3.9342638601750513,-0.03854096518537417,0.013440101945490592,0.3236382591395,-3.9403934588819474,0.3747014449323004,0.028720532259216863,-0.29808171694909763,-3.983245704286357,0.030629250473565624,0.02219881188671994,0.1963612298968127,-4.000249214998392,0.009382007162747508,0.01561281449100464,0.1761016135101054,-3.9668271533136488,0.3588273110617043,0.016375211268899226,-0.26267104532581764,-3.95749748338398,0.3505374418471142,0.021921732507790684,-0.2554959443627013
-3.935034679478759,0.15638705561211905,0.019912867128280592,0.03522390687124033,-3.932899429983301,0.17918211260476835,0.022758897920234902,0.003519007172322397,-3.9826331192768856,0.2254267550378236,0.026126036484656195,-0.08923711992861755,-4.0000615748551365,0.20427708062751515,0.019134846761206747,-0.1116153857175048,-3.959650607092415,0.16347549211592186,0.011121790362382871,0.0351314935961633,-3.9504867345470376,0.15510946836449327,0.01681181362053666,0.044020055352882725
-3.9319069383665166,0.3512178747246746,0.020617345265705397,-0.25111038659757784,-3.929315787731206,0.3739703996814752,0.022829278063681357,-0.28189721784343874,-3.978124584176129,0.029940252831233524,0.024341294086083844,0.2115727451360257,-3.995976033242586,0.008886241295151198,0.01690253904685665,0.18704252092705345,-3.9563810972500963,-0.03180416794515578,0.011824420234306141,0.3313026066080658,-3.947384545179748,0.3499863609601737,0.017692214727594312,-0.2433115345598156
-3.924882580872023,0.1558076696353149,0.015595137533753842,0.048003695344719266,-3.921836379737576,0.17853037847837874,0.017191333706812573,0.017897648062385862,-3.977525779119504,0.22470587294090488,0.028572748988804363,-0.0733335067388276,-3.995798308416683,0.2037623350064325,0.02064338946539772,-0.10026075430614444,-3.9570171806089993,0.1631474914096655,0.018450472366467456,0.04237185903217705,-3.940384817960544,0.15461622641614275,0.012825984036398,0.05489904297055581
-3.9217664274793167,0.35070256706511327,0.016555211440648226,-0.23971831688912287,-3.9182657721680085,0.3734016210812947,0.017549286668060295,-0.2693120192786153,-3.9730316616606864,0.029186196096750355,0.02710607885402781,0.2282255449165345,-3.9917230617165536,0.008350706306714112,0.01863817437927483,0.19886296048192031,-3.953754230780806,0.3580000752294843,0.019297909547111,-0.24443313821507445,-3.9372924934322215,0.34955194582433946,0.013923964895809118,-0.23370974949935386
-3.9147523761380145,0.1553480786967112,0.011760845102865769,0.05814027007625683,-3.9107977397463833,0.1780336829561651,0.012163046282487988,0.02885398782588128,-3.972447937738752,0.2239105080392828,0.0316705897523585,-0.05578541449336305,-3.9915560475904197,0.20320118761653894,0.022615433588913242,-0.08788269133688786,-3.946594229276216,0.16260788093556708,0.014409246782809509,0.05427381377890006,-3.9303014545157344,0.1542338429622529,0.00924976990582204,0.06333251791978156
-3.9116454145640804,0.3502994435526454,0.012923650504390906,-0.2308089448039789,-3.90723706608726,0.3729791152229228,0.012740126039005614,-0.2599666832778592,-3.9679697275779655,0.4185643751580817,0.03055488146249124,-0.3383101982961721,-3.987492023838089,0.007762491756064359,0.020857779762175482,0.21184875737409548,-3.943342071657505,0.3575202915416256,0.015494723058387509,-0.23382827897437305,-3.9272167776564895,0.3492219620460551,0.010516420264217672,-0.2264177550902613
-3.9046394256930275,0.1549952272626678,0.008307471608311329,0.06592236256191147,-3.899777483782801,0.17767763106406848,0.0075407923734484295,0.03670726435635036,-3.959598440074804,0.2230212600395908,0.0237886774965678,-0.0361506969319812,-3.987336774002968,0.20258011116457286,0.025094754909657388,-0.07418236530275517,-3.9361916658266733,0.16218041669193864,0.01081815747890005,0.06370162645991599,-3.920232338415568,0.15395130719023228,0.005988065162412446,0.06956380092808878
-3.901539521147774,0.3499970931849695,0.009625918859549559,-0.22412797441350168,-3.89622393116152,-0.017551639856685897,0.008274937660575436,0.3317598166517741,-3.955138014874012,0.41779414231638795,0.023065663557928173,-0.3212341460303657,-3.9832851717796767,0.007107555521490948,0.023611107603602285,0.2263112329598281,-3.9329480574928337,0.3571456051426487,0.01209219000809837,-0.2255485671694969,-3.917153312271764,0.34898689941084743,0.007379341180974222,-0.22122386174934214
-3.8945395792840745,0.1547388962565245,0.0051433593712795255,0.07157572830322595,-3.8965749639586535,0.17745155360854334,0.014910133993610918,0.04169784487783429,-3.946782132027684,0.22235144193109,0.01664098063732086,-0.021367373474604327,-3.983143020669247,0.2018842506556084,0.028137332262798846,-0.05883135412253149,-3.925805145389981,0.1618529406187439,0.00758121866470843,0.0709240301766374,-3.910173574283547,0.15376025167924046,0.002954863945987378,0.07377764324844249
-3.891444801358944,0.3497867336389881,0.006574873937344045,-0.21948001692301133,-3.8930259328864825,0.3723565584345798,0.015744090891167604,-0.2462437486827228,-3.942335103189063,0.02699484423335427,0.016213633167828773,0.2765191725747144,-3.979105335656135,0.006370399987247283,0.026960705180348217,0.2425946210897,-3.922568086577606,0.3568653873337989,0.008999699268241177,-0.21935737676226266,-3.907098369249962,-0.04140393599120132,0.004430416810956228,0.3673913754747455
-3.884449066686164,0.15457141829287127,0.002185273598883818,0.07526962591218656,-3.885578801717791,0.17701332526345534,0.010819215917513149,0.05136335758888605,-3.9417952063043953,0.22188177005296397,0.02174401661932306,-0.011006193509540518,-3.9789779276563895,0.2010970761038378,0.031812597602142216,-0.04146375527975904,-3.91543077883093,0.16161595380380614,0.004612551732995925,0.07615078886995713,-3.907926447969786,0.15365478066463553,0.011778244320451138,0.07610871031367655
-3.881357638320307,-0.04058179257898323,0.0036906661171275494,0.36864121319296156,-3.882038535212522,0.3719784832307829,0.01184648306929087,-0.2378864758066583,-3.9373575709033366,0.4166852428866048,0.02152389274913225,-0.29675009069255504,-3.974955986134313,0.395748739783459,0.030983322496547037,-0.3239421904202305,-3.9121984597548543,0.3566714776638463,0.006135567510395067,-0.21507329907735173,-3.904853352356493,0.34860591799578233,0.013300418526724669,-0.21283498840529025
-3.8821692741718863,0.15448752446526098,0.01106349038098678,0.07712428378128305,-3.8745989655479054,0.1766893113043604,0.007088753553157703,0.058509511843636286,-3.929023866045604,0.22126317538058607,0.015588890935281147,0.002642648009262505,-3.9670410113386434,0.20019962948636272,0.024504478688142425,-0.02165166464539869,-3.905065030201577,0.16146235022364402,0.0018341015288480325,0.079538726117239,-3.8978812339965776,0.15329635752025872,0.009043718758618865,0.08401364758587637
-3.8790795236825812,0.34944914015449435,0.012605976056612442,-0.2120476425214054,-3.871065179321819,0.37170890945728624,0.008258943790030428,-0.2319284594627385,-3.9245986025379915,0.4161581301760082,0.0156417438954664,-0.28508131501140804,-3.963037018748917,0.39496174698287934,0.02407144539523445,-0.3065035379885699,-3.901835783197104,0.3565579611014387,0.0034248760511928125,-0.21256497243667694,-3.894815306846173,0.3482875110229447,0.010723991710336393,-0.2058023046020804
-3.8720905408794914,0.15414924367112492,0.008365023206184333,0.08458498489281818,-3.863631001132673,0.17646992611149334,0.003620374600775657,0.06334812952261515,-3.916275439934472,0.2208166269843704,0.00994011759523824,0.012493580895270641,-3.955137783809259,0.1995052006554356,0.017941374635463053,-0.006327333570684546,-3.894704623975076,0.16138721101568462,-0.0008264233975407266,0.08119634730232561,-3.8878495566257136,0.1530138601338897,0.006607945618294785,0.09024412208636373
-3.869007556006069,0.34915029381469354,0.010056722904040697,-0.20544706854465605,-3.860101602610444,0.3715397834066461,0.00488733719122796,-0.22819035101287197,-3.911859107394785,0.025553542483334496,0.010189989213143652,0.30829608435007744,-3.9511476797961502,0.3943653131455096,0.017814827964049363,-0.29329597933667184,-3.8914768797547614,-0.03372288365349976,0.0007975035485057858,0.3736184209133077,-3.884789279423036,0.3480404759037149,0.00841282806002206,-0.20034669284816686
-3.862024550129775,0.15388598328424422,0.005947781533147576,0.09039121263745853,-3.852670806942311,0.17634833116073564,0.0003235301709705197,0.06603020201019782,-3.9113480365451183,0.22052882802350504,0.016355910900145203,0.018844144963917564,-3.94326037353324,0.198993956740115,0.011948908377315926,0.004951835411627081,-3.892151337427832,0.16138772973181284,0.00826987196677194,0.08118705992324615,-3.8778284699049617,0.1527992186255206,0.004405894203058722,0.09497817165527296
-3.85894683046409,0.3489221791910492,0.007755605785896746,-0.20040926906156514,-3.8491438403190963,-0.018778257083923416,0.001644134211174476,0.3588151869276083,-3.9069374599846483,0.41541244466705,0.016732793799423554,-0.268633756625254,-3.939280494398437,0.003702697406210237,0.012047945085548468,0.30138070789084404,-3.8889235828331965,0.3563901616623181,0.009893613165236865,-0.2088752711080995,-3.8747724855324512,0.3478577454115761,0.006305457636164182,-0.19631144998050626
-3.851968386880269,0.1536901688231242,0.003747420404665443,0.09471006445802232,-3.8495194054607738,0.1763202828148013,0.00882043794972664,0.06665114785920134,-3.8986292110913072,0.2200557453500869,0.011360118666918474,0.029279482212301037,-3.939206440450313,0.19865087734941247,0.01807555924336535,0.012521670866201208,-3.8817957795999485,0.16112815038537753,0.005716107743074872,0.08691208603361772,-3.8678153306242202,0.15264617206954506,0.0023792286365540557,0.09835388127986944
-3.8488945835038066,0.34875820940667346,0.005641621693825889,-0.1967882028706549,-3.845992999804478,0.3713146708203669,0.01015346090691067,-0.2232358811499791,-3.8942280961843054,0.4150129584882973,0.011945708311164495,-0.2597976648888274,-3.935233422903325,0.3935089999024455,0.018325992660689367,-0.2744038403348715,-3.8785732165922417,0.3561677018748897,0.007454349463747226,-0.2039619351634848,-3.8647624071828286,0.34773394344630204,0.004346306262151444,-0.19357745497221013
-3.841919419315673,0.15355601853396017,0.0017058576364127912,0.09766905177411112,-3.8385667063880713,0.17604908067156844,0.005688743283911085,0.07263247256645494,-3.88592783701454,0.2197225302374588,0.006749755013387947,0.03662903150178054,-3.927363242905277,0.1981304327968421,0.012837915853991943,0.024002339723274257,-3.8714498625547438,0.16093994463587954,0.003375110760477532,0.09106312296509644,-3.857807728313903,0.15255008929835626,0.00047475716270724153,0.10047337094946657
-3.838848298944994,0.3486534796410073,0.0036592386718950136,-0.19447519219175852,-3.83504572477464,0.37108901618902457,0.007141392735240185,-0.21825021533525107,-3.881533386409792,0.4147470417438601,0.007482335643423556,-0.2539166590078256,-3.9234006342493393,0.3930659462799376,0.01331796264845743,-0.26460259145062826,-3.8682310636620265,0.3560133569048719,0.00519637321977946,-0.20055304814485347,-3.8547567265279357,0.347665233264252,0.002484224581696573,-0.1920597334153949
