23
13
11
17
12
16
41
14
29
15
12
14
20
25
19
30
27
25
18
78
37
60
15
19
17
65
16
32
14
50
37
62
136
44
58
118
56
47
120
146
257
41
104
149
216
212
281
500
312
500
500
500
220
500
500
500
500
368
500
500
500
500
467
481
224
15
383
481
483
500
195
428
500
500
224
500
484
426
500
500
500
500
500
500
483
500
500
500
403
476
500
464
184
406
256
500
401
500
489
500
